ID,Name,Source,Type,Qualité,URL
 93559, Mantelet artisanal du gladiateur effroyable en satin,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 93559
 93572, Garde-jambes en cuir artisanaux du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93572
 98810, Redoute artisanale du gladiateur malveillant,Forge, Bouclier,Rare,https://www.wowhead.com/mop-classic/fr/item= 98810
 98920, Pavois artisanal du gladiateur malveillant,Forge, Bouclier,Rare,https://www.wowhead.com/mop-classic/fr/item= 98920
 82940, Brassards ouvragés en sanctacier,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 82940
 93456, Garde-jambes artisanaux du gladiateur effroyable en plaques d’effroi,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93456
 93523, Spallières en cuivrepeau artisanales du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93523
 98821, Gantelets en anneaux artisanaux du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98821
 98842, Tunique en cuivrepeau artisanale du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98842
 98887, Garde-jambes en cuir artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98887
 98928, Heaume artisanal du gladiateur malveillant en plaques,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98928
 76619, Pierre sournoise mystérieuse parfaite,Joaillerie, Gemme violette,Rare,https://www.wowhead.com/mop-classic/fr/item= 76619
 76624, Pierre sournoise de défenseur parfaite,Joaillerie, Gemme violette,Rare,https://www.wowhead.com/mop-classic/fr/item= 76624
 76648, Jade sauvage trouble,Fabriqué, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76648
 76652, Jade sauvage dentelé,Fabriqué, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76652
 82954, Gantelets spirituels de belligérant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 82954
 82957, Bottes spirituelles de belligérant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 82957
 83805, Cercle de mageciel,Joaillerie, Amulette,Rare,https://www.wowhead.com/mop-classic/fr/item= 83805
 93439, Drapé de méditation artisanal du gladiateur effroyable,Couture, Cape,Rare,https://www.wowhead.com/mop-classic/fr/item= 93439
 93479, Spallières artisanales du gladiateur effroyable en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93479
 93495, Gantelets en anneaux artisanaux du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93495
 93496, Heaume en anneaux artisanal du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93496
 93525, Tunique en cuivrepeau artisanale du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93525
 93588, Spallières rivetées artisanales du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93588
 98774, Drapé de méditation artisanal du gladiateur malveillant,Couture, Cape,Rare,https://www.wowhead.com/mop-classic/fr/item= 98774
 98787, Garde-jambes artisanaux du gladiateur malveillant en plaques d’effroi,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98787
 98929, Garde-jambes artisanaux du gladiateur malveillant en plaques,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98929
 76586, Alexandrite dentelée parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76586
 76591, Alexandrite stable parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76591
 76635, Héliolite mystique parfaite,Joaillerie, Gemme jaune,Rare,https://www.wowhead.com/mop-classic/fr/item= 76635
 76637, Cœur du fleuve orageux,Fabriqué, Gemme bleue,Rare,https://www.wowhead.com/mop-classic/fr/item= 76637
 76701, Rayon de soleil mystique,Fabriqué, Gemme jaune,Rare,https://www.wowhead.com/mop-classic/fr/item= 76701
 82432, Protège-mains de belligérant en satin,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 82432
 82435, Bottillons de belligérant en satin,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 82435
 82938, Gantelets ouvragés en sanctacier,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 82938
 85808, Corselet de belligérant en écailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 85808
 85809, Gants de belligérant en écailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 85809
 90472, Ceinture en éolaine,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 90472
 93492, Garde-poignets d’empressement artisanaux du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93492
 93543, Ceinturon de précision artisanal du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93543
 93547, Plaques de bras d’expertise artisanales du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93547
 93577, Bracières de prouesse artisanales du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93577
 93586, Heaume riveté artisanal du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93586
 98830, Baudrier de cruauté artisanal du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98830
 98853, Brassards de méditation artisanaux du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98853
 98892, Bracières de prouesse artisanales du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98892
 98914, Cape de prouesse artisanale du gladiateur malveillant,Couture, Cape,Rare,https://www.wowhead.com/mop-classic/fr/item= 98914
 98921, Garde-mains artisanaux du gladiateur malveillant en tisse-gangrène,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98921
 76574, Alexandrite brumeuse parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76574
 76665, Onyx vermillon de champion,Fabriqué, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76665
 82922, Gantelets de garde-esprit ouvragés,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 82922
 82924, Brassards de garde-esprit ouvragés,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 82924
 82941, Bottes ouvragées en sanctacier,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 82941
 85805, Ceinture de belligérant en écailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 85805
 85815, Brassards de belligérant en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 85815
 90474, Brassards en éolaine,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 90474
 98776, Barrière artisanale du gladiateur malveillant,Forge, Bouclier,Rare,https://www.wowhead.com/mop-classic/fr/item= 98776
 98806, Heaume artisanal du gladiateur malveillant en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98806
 98817, Solerets d’empressement artisanaux du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98817
 98829, Amict artisanal du gladiateur malveillant en soie,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98829
 98848, Fermoir de cruauté artisanal du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98848
 98865, Gants artisanaux du gladiateur malveillant en étoffe lunaire,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98865
 98872, Jambières artisanales du gladiateur malveillant en satin,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98872
 76571, Lapis-lazuli orageux parfait,Joaillerie, Gemme bleue,Rare,https://www.wowhead.com/mop-classic/fr/item= 76571
 90484, Gants tempécaille,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 90484
 93432, Bottines d’empressement artisanales du gladiateur effroyable,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 93432
 93488, Liens de cruauté artisanaux du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93488
 93491, Solerets d’empressement artisanaux du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93491
 93506, Couvre-bras de précision artisanaux du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93506
 93517, Gants en cuivrepeau artisanaux du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93517
 93527, Plastron artisanal du gladiateur effroyable en écailles,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93527
 93540, Bassinet ornementé artisanal du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93540
 93546, Bottes de guerre d’empressement artisanales du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93546
 93558, Robe artisanale du gladiateur effroyable en satin,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 93558
 98769, Crispins de précision artisanaux du gladiateur malveillant,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98769
 98796, Manchettes de méditation artisanales du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98796
 98814, Liens de cruauté artisanaux du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98814
 98824, Spallières en anneaux artisanales du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98824
 98831, Bottes d’empressement artisanales du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98831
 98841, Spallières en cuivrepeau artisanales du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98841
 98856, Bassinet ornementé artisanal du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98856
 76689, Améthyste impériale intemporelle,Fabriqué, Gemme violette,Rare,https://www.wowhead.com/mop-classic/fr/item= 76689
 82424, Protège-mains de belligérant en soie,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 82424
 85810, Heaume de belligérant en écailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 85810
 93433, Bottines de méditation artisanales du gladiateur effroyable,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 93433
 93436, Crispins de méditation artisanaux du gladiateur effroyable,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 93436
 93463, Ceinture de méditation artisanale du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93463
 93494, Cotte d’anneaux artisanale du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93494
 93519, Heaume en cuivrepeau artisanal du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93519
 93545, Bottes de guerre de cruauté artisanales du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93545
 93557, Jambières artisanales du gladiateur effroyable en satin,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 93557
 93617, Chausses artisanales du gladiateur effroyable en tisse-gangrène,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 93617
 93623, Garde-jambes artisanaux du gladiateur effroyable en plaques,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93623
 98792, Robe artisanale du gladiateur malveillant en peau de dragon,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98792
 98822, Heaume en anneaux artisanal du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98822
 98826, Capuche artisanale du gladiateur malveillant en soie,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98826
 98839, Heaume en cuivrepeau artisanal du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98839
 98851, Grèves de méditation artisanales du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98851
 98857, Cuissards ornementés artisanaux du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98857
 98858, Spallières ornementées artisanales du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98858
 98882, Bottes de cruauté artisanales du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98882
 98905, Cotte de mailles artisanale du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98905
 98908, Jambières artisanales du gladiateur malveillant en mailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98908
 98923, Chausses artisanales du gladiateur malveillant en tisse-gangrène,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98923
 76572, Lapis-lazuli étincelant parfait,Joaillerie, Gemme bleue,Rare,https://www.wowhead.com/mop-classic/fr/item= 76572
 76581, Alexandrite vive parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76581
 76584, Alexandrite brisée parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76584
 76603, Opale du tigre féroce parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76603
 76679, Onyx vermillon resplendissant,Fabriqué, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76679
 90481, Bottes tempécaille,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 90481
 90486, Jambières tempécaille,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 90486
 93462, Spallières artisanales du gladiateur effroyable en peau de dragon,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93462
 93477, Garde-jambes artisanaux du gladiateur effroyable en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93477
 93504, Baudrier de cruauté artisanal du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93504
 93544, Ceinturon de prouesse artisanal du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93544
 93575, Protège-tibias d’empressement artisanaux du gladiateur effroyable en mailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93575
 93578, Bracières de méditation artisanales du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93578
 93705, Jade sauvage leste,Fabriqué, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 93705
 98797, Gants en cuir de kodo artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98797
 98799, Garde-jambes en cuir de kodo artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98799
 98800, Robe en cuir de kodo artisanale du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98800
 98825, Garde-mains artisanaux du gladiateur malveillant en soie,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98825
 98864, Plaques de bras d’empressement artisanales du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98864
 98867, Jambières artisanales du gladiateur malveillant en étoffe lunaire,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98867
 98874, Mantelet artisanal du gladiateur malveillant en satin,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98874
 76687, Améthyste impériale changeante,Fabriqué, Gemme violette,Rare,https://www.wowhead.com/mop-classic/fr/item= 76687
 82427, Bottillons de belligérant en soie,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 82427
 90491, Jambières en peau brumeuse,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 90491
 93454, Gantelets artisanaux du gladiateur effroyable en plaques d’effroi,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93454
 93468, Garde-jambes artisanaux du gladiateur effroyable en cuir de kodo,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93468
 93470, Spallières artisanales du gladiateur effroyable en cuir de kodo,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93470
 93532, Fermoir de cruauté artisanal du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93532
 93567, Bottes de cruauté artisanales du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93567
 93593, Jambières artisanales du gladiateur effroyable en mailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93593
 93620, Plastron artisanal du gladiateur effroyable en plaques,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93620
 98801, Spallières en cuir de kodo artisanales du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98801
 98802, Ceinture de cruauté artisanale du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98802
 98807, Garde-jambes artisanaux du gladiateur malveillant en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98807
 98852, Brassards de prouesse artisanaux du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98852
 98855, Gants ornementés artisanaux du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98855
 98893, Bracières de méditation artisanales du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98893
 98895, Gantelets artisanaux du gladiateur malveillant en mailles annelées,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98895
 98897, Jambières artisanales du gladiateur malveillant en mailles annelées,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98897
 98903, Spallières rivetées artisanales du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98903
 98906, Gantelets artisanaux du gladiateur malveillant en mailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98906
 98926, Plastron artisanal du gladiateur malveillant en plaques,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98926
 76590, Alexandrite surpuissante parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76590
 76607, Opale du tigre raffinée parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76607
 76625, Pierre sournoise souveraine parfaite,Joaillerie, Gemme violette,Rare,https://www.wowhead.com/mop-classic/fr/item= 76625
 76662, Onyx vermillon poli,Fabriqué, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76662
 90480, Ceinture tempécaille,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 90480
 90482, Brassards tempécaille,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 90482
 93430, Corde de méditation artisanale du gladiateur effroyable,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 93430
 93538, Corselet ornementé artisanal du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93538
 93539, Gants ornementés artisanaux du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93539
 93548, Plaques de bras d’empressement artisanales du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93548
 93555, Gants artisanaux du gladiateur effroyable en satin,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 93555
 93583, Spallières artisanales du gladiateur effroyable en mailles annelées,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93583
 93584, Armure rivetée artisanale du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93584
 93621, Gantelets artisanaux du gladiateur effroyable en plaques,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93621
 98791, Garde-jambes artisanaux du gladiateur malveillant en peau de dragon,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98791
 98803, Protège-tibias d’empressement artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98803
 98820, Cotte d’anneaux artisanale du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98820
 98838, Gants en cuivrepeau artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98838
 98859, Ceinturon de précision artisanal du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98859
 98861, Bottes de guerre de cruauté artisanales du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98861
 98868, Robe artisanale du gladiateur malveillant en étoffe lunaire,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98868
 98883, Couvre-bras d’empressement artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98883
 98894, Armure artisanale du gladiateur malveillant en mailles annelées,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98894
 98898, Spallières artisanales du gladiateur malveillant en mailles annelées,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98898
 76609, Opale du tigre transparente parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76609
 76611, Opale du tigre obstinée parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76611
 76613, Opale du tigre resplendissante parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76613
 82942, Ceinture ouvragée en sanctacier,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 82942
 87566, Bâton runique,Calligraphie, Bâton,Rare,https://www.wowhead.com/mop-classic/fr/item= 87566
 90476, Gants en éolaine,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 90476
 93476, Heaume artisanal du gladiateur effroyable en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93476
 93478, Robe artisanale du gladiateur effroyable en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93478
 93489, Liens de précision artisanaux du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93489
 93497, Jambières en anneaux artisanales du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93497
 93511, Garde-jambes artisanaux du gladiateur effroyable en peau-de-fer,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93511
 93515, Tunique artisanale du gladiateur effroyable en peau-de-fer,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93515
 93529, Heaume artisanal du gladiateur effroyable en écailles,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93529
 93541, Cuissards ornementés artisanaux du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93541
 93585, Gantelets rivetés artisanaux du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93585
 97538, Opale du tigre obstinée parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 97538
 98767, Bottines d’empressement artisanales du gladiateur malveillant,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98767
 98788, Epaulières artisanales du gladiateur malveillant en plaques d’effroi,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98788
 98789, Gants artisanaux du gladiateur malveillant en peau de dragon,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98789
 98793, Spallières artisanales du gladiateur malveillant en peau de dragon,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98793
 98805, Gants artisanaux du gladiateur malveillant en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98805
 98818, Garde-poignets d’empressement artisanaux du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98818
 98840, Garde-jambes en cuivrepeau artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98840
 98850, Grèves d’empressement artisanales du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98850
 98862, Bottes de guerre d’empressement artisanales du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98862
 98871, Chaperon artisanal du gladiateur malveillant en satin,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98871
 98881, Baudrier de précision artisanal du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98881
 98909, Spallières en mailles artisanales du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98909
